cent_latitude,cent_longitude,clust_size
44.9166667,-79.3666667,2
-7.56582295,112.24727435,2
43.9461707,-76.1190929,2
34.502628,-117.838646,2
42.1261367,-89.5792801,2
21.8002154,-72.20567555,2
43.6978427,-73.9859658,2
37.8361538,-87.5900134,2
43.0208924,-78.4953015,2
41.7372658,-81.2598243,9
48.7771056,9.1807688,2
40.08336995,-87.63432645,2
44.75,-78.1,2
32.3909071,-110.966488,2
39.9167511,-78.3839036,2
41.003698,-76.4549457,2
41.8780025,-93.097702,2
52.2583199,-1.1604329,2
38.4075666,-85.3788468,2
41.649303,-70.482185,2
33.6356618,-96.6088805,2
39.4278253,-86.4283279,2
29.31166,47.481766,2
34.1650972,-84.7999382,2
49.37542635,8.684854,2
27.5875357,-82.4250941,2
-6.4058172,106.0640179,2
34.6779399,-76.9507762,2
38.3231807,-76.539539,2
53.9458405,-1.0463398,2
33.9017738,-88.1344776,2
30.5996319,-98.4100274,2
48.1510655,17.08262365,2
34.9979453,-78.3233325,2
45.0787251,-123.4859417,2
32.3462,34.8615,2
47.5962326,-120.6614765,2
34.6976564,-79.8833971,2
47.497499,-101.3712709,2
31.907463,-95.7721204,2
44.73518075,-73.4724963,2
26.44618335,-82.0669128,2
41.2666667,69.2166667,2
32.3526456,-90.877882,2
36.4657213,-6.1966259,2
44.204279,-77.378742,2
51.6427617,-0.16378795,2
40.61075875,-80.6131278,2
29.3376969,48.0045473,2
41.5959226,-88.44384155,2
45.0616794,-83.4327528,2
38.3757179,-77.7810527,2
28.9888754,-80.9022758,4
46.6891307,-122.95915735,2
41.0266667,-92.8052778,2
42.0759128,-75.640462,2
42.60989695,-84.4794195,2
38.077316,23.821918,2
35.1592256,-98.4422802,2
50.255069,-119.292145,2
51.21956795,4.3995659,2
41.2619444,-95.8608333,2
38.72922535,-76.62512035,2
55.7304274,37.5050632,2
45.1753502,-78.7889122,2
30.8940431,-102.8793222,2
34.4212052,-84.1190804,2
34.4165505,-79.3711579,2
33.3408333,-118.3277778,2
22.572646,88.363895,2
-7.1617805,112.6514245,2
28.7161111,-81.7744444,2
30.1588129,-85.6602058,2
26.339806,-81.7786972,2
35.3340108,-81.8651028,2
34.0026005,-85.0416133,2
-0.3055655,100.3796685,2
44.309479,-94.467789,2
40.7892204,-83.6432638,2
38.6901134,-75.3854728,2
44.759955,-63.691725,2
42.842256,-84.5691487,2
39.321327,-78.293724,2
41.2844933,-84.3557802,2
41.2411897,-77.0010786,2
52.156651,5.388438,2
52.1433505,-10.2686507,2
34.3687021,-84.9341093,2
40.816453,-79.5219893,2
45.787441,24.143259,2
47.6732281,-117.2393748,2
36.88408,-89.56313515,2
43.539102,-80.247622,2
52.13437,-106.647656,2
53.7266683,-127.6476206,2
43.971739,-70.6092258,2
39.3209801,-111.0937311,2
42.2703653,-73.5942845,2
30.6357481,-89.1350449,2
1.665742,101.447601,2
42.4528571,-75.0637746,2
39.9356016,-91.4098726,2
42.0314456,-80.2553407,2
34.6856555,-82.9532036,2
37.8017879,-80.4456303,2
53.5233333,-113.3088889,2
35.9686386,-78.0014507,2
42.6418783,18.1064811,2
21.8817964,-102.2912701,2
-19.8157306,-43.9542226,2
48.068611,-122.290556,2
44.322418,-93.975304,2
42.2966861,-89.6212271,2
39.011902,-98.4842465,2
39.603174,-74.340145,2
44.463341,-110.830299,2
42.72278,-75.12583,2
34.4263886,-117.3008784,2
40.1083912,-83.7524298,2
40.2683344,-94.0282861,2
41.424473,-91.0432051,2
39.3331197,-82.9824019,2
42.8509152,-72.5578678,2
45.302477,-71.872844,2
43.9240105,-78.649032,2
29.5821811,-95.7607832,2
32.977839,-111.517624,2
35.5174913,-86.5804473,2
44.94,26.03,2
45.737465,-94.9525216,2
44.5661111,-92.5369444,2
38.149576,-79.0716958,2
29.9919085,-81.6781467,2
34.1500162,-114.2891177,2
-6.41330835,106.91939675,2
40.9625467,-85.3733078,2
40.742551,-84.1052256,2
51.34887375,-0.15289535,2
33.95719685,-83.5655815,2
43.37822,-64.9405185,2
47.4038683,-97.0620308,2
14.9360838,-88.864698,2
33.7217833,-94.3968704,2
38.3914418,-86.9311094,2
41.9228665,-74.8705785,2
-0.2787808,111.4752851,2
26.438136,-81.8067523,2
32.8951262,-97.5458565,2
37.2577171,-120.9988154,2
39.4300996,-77.8041609,2
43.2032618,-96.2992211,2
42.6727927,-88.5445447,2
40.699959,-99.083107,2
28.810823,-81.8778582,2
22.0783333,-159.3219444,2
45.814912,15.9785145,2
40.1483768,-89.3648183,2
40.3083672,-88.1558785,2
28.4972201,-82.56032735,2
-20.3221861,-40.3380886,2
43.9632962,-91.2562539,2
35.0475869,-92.7940557,2
47.1301417,-119.2780771,2
41.4925374,-99.9018131,2
29.4749754,-81.1270035,2
30.7689907,-86.9824288,2
30.7621326,-86.5705084,2
38.22257,-85.3552349,2
41.093429,-75.0018401,2
42.01911955,-74.11153055,2
41.1980556,-87.1991667,2
45.2653977,-122.76481645,2
34.9245935,-80.7434019,2
35.616349,-119.6942941,2
36.873333,-86.353056,2
45.5198364,-123.1106631,2
31.4229124,-103.4932293,2
43.3580686,-93.3388917,2
40.376322,116.842992,2
43.369141,-80.98126,2
38.706667,-122.903333,2
37.3281005,-87.4988882,2
39.6203259,-90.0440001,2
30.0971621,-95.6160549,2
50.7093747,6.3613671,2
36.1867442,-94.1288141,2
36.44004,25.4035205,2
42.3472958,-76.8452351,2
37.38756335,-79.8643884,2
34.399463,-110.526884,2
34.502587,-84.9510542,2
18.6427592,-68.3726813,2
43.0791178,-82.48847665,2
32.4582065,-83.7315723,2
34.7803619,-84.3907565,2
38.4619293,-76.7609382,2
34.033625,-117.0430865,2
60.20535715,24.65498265,2
28.2963737,-82.36688365,2
48.2931559,-122.6432245,2
43.0434039,-74.8595957,2
5.2632341,100.4846227,2
36.548434,-82.5618186,2
39.353471,-94.921326,2
41.5666215,-74.2104259,2
36.5698116,-119.41873425,2
44.712194,-93.633908,2
52.7519612,0.3953571,2
34.8639719,-84.324087,2
47.9543375,-117.476891,2
35.6560653,-117.8428461,2
43.6631787,-96.8350999,2
46.2325063,-103.6554735,2
33.0314508,-111.3873431,2
43.1904709,-112.3449773,2
30.1073554,31.3884671,2
38.5417282,-85.7677438,2
19.7387089,-156.0433823,2
27.495592,-81.440907,2
40.60423235,-79.5897673,2
30.2460361,-87.7008193,2
38.94782445,-119.96212555,2
37.2934681,-80.0547626,2
10.4824955,-66.89086475,2
43.2320427,-89.34362935,2
42.7120249,-73.2037177,2
37.81724,-96.8622524,2
42.158427,-72.3286928,2
19.8986819,-155.6658568,2
7.8897433,98.3851652,2
25.280282,51.522476,2
39.0595886,-76.4100267,2
28.66010075,-106.0957341,2
27.0997775,-82.4542632,2
41.7180421,-94.9324868,2
29.7438332,-98.4530729,2
35.91537,-94.969956,2
24.1501874,120.6429991,2
35.1146152,-75.9810097,2
46.3237423,-120.0086538,2
40.5865396,-122.3916754,2
39.6952629,3.0175712,2
39.427337,-75.2340768,2
38.7875094,-94.2693911,2
42.7852922,-88.405096,2
30.2768676,-98.4119677,2
39.755927,-77.5777692,2
27.4467056,-80.3256056,2
48.685666,9.015253,2
37.0838367,-122.13635465,2
44.5572744,-72.6237275,2
36.2775665,-85.1049597,2
-35.4721298,-69.5808716,2
46.8796822,-110.3625658,2
34.5325938,-83.98491,2
37.9444882,-87.4052865,2
45.44788055,-123.9569345,2
42.3230095,-83.86792835,2
34.1170537,-83.5723876,2
34.9159099,-85.1091173,2
41.08917,-122.70778,2
41.1734169,-76.2935477,2
45.82306125,-84.7274873,2
45.1857782,-109.2468211,2
40.10593105,-76.0589758,2
52.6638571,-8.6267726,2
37.0833893,-88.6000478,2
39.6048253,-76.8499774,5
33.3614631,-118.4396756,2
42.58869655,-72.64397915,2
52.8051429,-2.1163466,2
33.8160058,-78.680016,2
38.5018575,-122.9961102,2
30.3960324,-86.2288322,2
48.1796277,-117.0432583,2
39.2638762,-103.6921737,2
47.8054749,-92.2746054,2
41.7614181,-88.443686,2
44.437711,26.097367,2
43.2976116,5.3810421,2
-23.29273,-51.1732073,2
-0.95373,100.351997,2
45.88386545,-89.7049348,2
43.8338831,-87.8200887,2
39.765869,64.422348,2
36.0070171,-89.6575787,2
28.0048899,-106.1941991,2
26.22389845,50.57696155,2
64.123184,-21.900451,2
38.38622485,-78.77743905,2
32.3182314,-86.902298,2
34.4901665,-77.43163,2
18.9340199,-99.2314826,2
43.551876,10.3080108,2
58.6393738,14.2720203,2
30.026667,-95.844167,2
42.1945758,-122.7094767,2
44.3378552,-68.961422,2
33.6825587,-115.4733554,2
35.6020667,-106.7234639,2
13.060422,80.249583,2
31.3378709,-92.3654861,2
35.2813412,139.6722005,2
48.0400945,-122.406257,2
51.4109723,-0.8349256,2
40.5733077,-3.67717445,2
36.1223683,-78.6861145,2
35.18050665,-90.19051115,2
52.111914,5.266237,2
43.1009037,-74.772927,2
52.355759,6.663058,2
9.6583333,-82.7527778,2
38.2769149,-112.6410518,2
39.8814519,-83.0929644,2
36.7282054,-76.5835621,2
30.273978,120.155361,2
40.6578242,-84.9519115,2
36.6436731,-93.2185144,2
33.376834,-79.2944964,2
40.7989735,-76.8621935,2
39.458681,-82.2318156,2
39.1146959,-75.50020045,2
44.36324635,-74.1448773,2
64.8377778,-147.7163889,2
35.2531698,-82.1970584,2
37.0582786,-120.8499151,2
42.243097,-84.7530304,2
44.3112312,-124.1048418,2
31.8559384,-106.6391577,2
-7.3333333,108.2,2
45.0275126,-84.6747523,2
43.4553461,-76.5104973,2
44.0682019,-114.7420408,2
32.9810059,-80.0325867,2
36.3295905,-78.3991638,2
44.2949636,-93.268827,2
34.9727305,-105.0323635,2
44.3875794,-68.2039016,2
45.143731,-122.8553725,2
28.3647248,-82.1959178,2
27.7730836,-82.4075935,2
39.1098153,-80.4067566,2
34.4726276,-81.8806562,2
23.4238221,85.4395723,2
18.36956035,-65.67147055,2
35.2923513,-81.5356463,2
30.3157527,-89.2475429,2
36.4242303,-89.0570096,2
40.2931336,-78.0269473,2
40.5394389,-120.7120023,2
31.297703,-82.8523668,2
33.06609445,-97.51863445,2
36.7281154,-91.8523711,2
-36.8148146,-73.0292574,2
40.4437018,-76.4282933,2
28.8391667,-82.3402778,2
46.9965144,-120.5478474,2
44.9802822,-85.2111728,2
56.1998772,10.1660237,2
41.87793295,-75.3345106,2
48.3654574,10.8947684,2
-3.1071923,-60.0261267,2
-37.7887285,145.123583,2
43.5,-79.9166667,2
44.2098011,-69.0647593,2
30.0929879,-93.7365549,2
39.7195054,-83.2651926,2
33.8173224,-98.1953221,2
42.4639722,-73.3964977,2
39.0019867,-87.9089204,2
31.3151708,-85.8552161,2
46.4513889,-92.7666667,2
10.659567,-61.478912,2
56.130366,-106.346771,2
42.6781266,-75.4985123,2
50.041554,-110.677607,2
43.7913679,-89.3198414,2
43.1535728,-93.2010367,2
29.56301,106.551557,2
35.5084935,-78.3394455,2
35.1795543,129.0756416,2
46.1132832,-89.6445947,2
41.9475551,-80.5542409,2
46.649779,-70.800333,2
32.2686981,-107.7586404,2
37.894842,-77.4589095,2
37.1511655,-88.7319979,2
41.7910697,-107.2386627,2
45.404826,-71.892876,2
44.0429417,-116.9251586,2
43.2128473,-75.4557303,2
41.8866072,-70.91146185,2
31.3787916,-95.3213317,2
41.579074,-81.208531,2
40.4728332,-3.8723044,2
42.6550248,-86.2019825,2
24.7137524,-81.0903512,2
37.7832614,-121.5427262,2
41.1450617,-78.8044748,2
28.9444142,-95.2888257,2
45.6525,-95.4613889,2
40.8777429,14.2603453,2
38.0394687,14.0220595,2
40.5066667,-111.4122222,2
43.6485683,-93.3624319,2
41.0455556,-95.7425,2
40.9082504,-81.6140126,2
41.93109985,-71.94102925,2
34.86259255,-83.41696655,2
37.0330607,-88.7108964,2
43.5091121,-70.4101891,2
46.0514263,14.5059655,2
-6.1362398,106.140126,2
32.4487876,-81.7831674,2
78.21859,15.64875,2
42.4400576,-79.3317105,2
13.08961855,100.93978675,2
-7.4350085,109.2336635,2
39.2190608,-121.0610606,2
41.4619986,-81.0737079,2
29.4832863,-94.9221465,2
30.57491875,-92.069286,2
35.3268226,-79.255303,2
34.60470855,-120.1651493,2
37.76289295,-81.165238,2
46.7312745,-117.1796158,2
32.7092955,-96.0083018,1
38.8697146,-106.9878231,1
37.2751533,-78.2913839,1
36.086187,-93.7413032,1
40.3409251,-76.4113497,1
43.8600635,-76.0054785,1
5.115146,101.8891721,1
43.959312,-78.167776,1
51.077944,4.425129,1
42.0273147,-73.3292834,1
45.3531842,-119.5577997,1
39.7774673,-74.7350726,1
38.0908796,-88.1586488,1
-8.54504,115.11996,1
43.6575747,-71.500352,1
34.8172987,-97.4058604,1
38.087608,-81.445458,1
41.2736647,-82.8415763,1
34.2362054,-96.6786131,1
39.233665,-84.999268,1
40.4592076,-90.6717971,1
41.2381,-85.8530469,1
50.4547222,-104.6066667,1
50.3703805,-4.142653,1
-22.558904,17.082481,1
59.6450443,17.9297017,1
45.1777778,-93.8722222,1
37.667206,-121.324036,1
1.0833333,104.4833333,1
44.4157307,12.1965711,1
46.1381676,-122.9381672,1
48.108077,15.8049558,1
30.476351,-98.155319,1
33.1676189,-87.3911131,1
36.098007,-119.5604015,1
6.235925,-75.575137,1
40.2445452,-3.6960129,1
36.1275673,-88.9858988,1
35.0241873,-110.6973571,1
30.2275,-85.025,1
41.7850937,-73.6940175,1
41.2082089,-122.2719529,1
44.2385954,-103.7988107,1
39.3372722,-85.483581,1
45.70306,-97.78556,1
38.9412959,-119.7496216,1
42.2925037,-82.7056262,1
38.685614,-85.7702451,1
42.6903566,-73.5645597,1
49.9137288,14.2344076,1
-6.37405,107.45758,1
50.4809563,17.335461,1
43.477496,-80.764498,1
37.6518867,-77.7226826,1
15.0257452,102.8382687,1
43.9152778,-80.1086111,1
43.2881161,-77.7933423,1
39.7714252,-88.8742405,1
37.5455735,-97.2689331,1
30.6301452,-84.2278796,1
27.1961627,-82.4903748,1
35.6506145,139.5406936,1
32.8350521,-116.7664109,1
26.1118401,-97.1681257,1
44.5069113,-92.905484,1
43.4384107,-1.5922216,1
21.28,-89.67,1
-0.881142,131.249603,1
46.5573993,15.645982,1
33.3023411,-84.5538165,1
32.9751204,-96.3324817,1
41.1238873,-100.7654232,1
44.099992,-77.577412,1
60.4877778,-151.0583332,1
36.6859829,-77.5424809,1
34.6182199,-79.0086424,1
-27.0967814,-52.6186069,1
42.789581,-96.169746,1
38.1839705,-83.4326841,1
35.7766076,140.3187806,1
44.239491,-76.0857759,1
48.259395,11.434309,1
40.8042238,-82.195712,1
32.795,-84.809722,1
39.233627,-84.159592,1
9.022736,38.746799,1
34.442162,-116.948997,1
40.47222,-78.83361,1
43.152667,-80.171591,1
45.5568048,8.9462482,1
-33.7672408,150.6218176,1
39.9613759,-105.5108312,1
34.4359361,-83.106818,1
47.5909206,-53.7987374,1
10.256591,-67.956657,1
41.0706042,-85.0144124,1
33.1795213,-96.4929797,1
12.492948,99.6786894,1
35.3584743,-79.8944901,1
34.3740431,-80.0734005,1
35.7981025,-97.6786573,1
41.3556129,2.0704325,1
45.326544,-79.216819,1
33.2183701,-117.0341967,1
36.933433,-82.6290459,1
44.5470106,-69.6211563,1
-21.7882681,-46.562515,1
34.014264,-86.0066386,1
39.1697626,-91.8829484,1
35.878937,-97.4253185,1
-7.6919763,110.6127996,1
32.2040437,-95.3485635,1
41.675328,-85.7061011,1
53.377276,-2.116307,1
43.7508332,-111.5583742,1
34.806166,-106.7333599,1
43.2377477,6.0715383,1
45.4839,-84.5953158,1
40.4597938,-78.5916837,1
32.2048735,-95.8555207,1
42.224867,-121.7816704,1
18.7964642,98.6600586,1
44.5536746,-70.550899,1
61.6247222,-149.6011111,1
-7.0,113.3333333,1
43.0630833,-83.8510732,1
-23.8955601,-46.4256329,1
-29.556591,30.411405,1
44.2910915,-105.5022205,1
42.5272719,-96.5196421,1
57.1474915,-2.095397,1
42.433753,-92.924421,1
44.4009135,-67.9750023,1
35.2470321,-89.9956447,1
-8.1844859,113.6680747,1
42.4030865,-86.2736407,1
37.0517194,-89.0467345,1
-22.8577372,-47.220259,1
32.6279113,-96.4558196,1
10.6666667,122.95,1
45.0694444,-93.9125,1
39.944784,-83.2688045,1
39.3142682,-77.6277679,1
42.688074,-88.0514731,1
44.5149879,-88.3303798,1
50.909373,4.2005478,1
39.2154583,9.1092282,1
43.0256259,-74.9859889,1
4.0169386,98.2848664,1
39.2939393,-9.1631877,1
30.1827159,-96.936371,1
34.8301347,135.417278,1
39.4840108,-0.7532809,1
40.9649681,-5.6630253,1
41.0855649,0.9616579,1
42.077565,-78.4297419,1
41.8317624,-73.2251145,1
47.28992,12.71839,1
34.1493374,-78.0936046,1
41.4936253,-98.9245343,1
40.3339589,-79.2997573,1
38.788405,-76.222227,1
39.9375911,-77.6611022,1
26.0395222,-97.5563763,1
-8.242624,-35.7851974,1
39.5505376,-107.3247762,1
39.9242266,-83.8088171,1
30.175833,-84.375278,1
34.1423235,-87.9886438,1
43.1833333,-79.2333333,1
40.3820132,-80.3928423,1
33.7400209,-116.7189075,1
-8.168526,112.61706,1
52.9792384,-6.0422517,1
26.4186898,-81.4172993,1
0.1429273,109.2573812,1
40.8936647,-83.6502092,1
36.5817089,-86.5163833,1
45.2032017,-123.8873848,1
44.3773386,-121.6536619,1
41.322316,-74.8023882,1
39.8567775,-4.0244759,1
50.6087936,-2.4541462,1
30.658601,104.064856,1
26.9620053,-82.3525952,1
34.6722773,-80.7200838,1
42.6159285,-70.6619888,1
-11.0619444,-75.335,1
27.8964147,-81.8431374,1
-7.6145292,110.7122465,1
56.819817,-5.105218,1
35.5962702,-78.1241591,1
28.7091433,-100.4995214,1
47.05,7.6166667,1
37.933179,-75.3788086,1
-41.2924945,174.7732353,1
12.9275,100.8752778,1
43.6980782,-85.4836557,1
41.1370133,-77.4469263,1
37.611536,-77.8163845,1
0.734338,124.3089126,1
49.01806,-123.081719,1
39.4383387,-94.2041096,1
38.891565,-121.2930079,1
35.1241907,-109.5381655,1
42.5554593,1.5332978,1
39.6469295,-106.9517109,1
-23.5247535,-46.1871339,1
42.8352835,-89.0676125,1
44.8955578,-85.4164605,1
43.045429,-79.285456,1
39.8864493,-83.4482529,1
41.168321,-71.560322,1
44.5403436,-69.7219916,1
47.5877815,-3.0281602,1
31.3382406,-94.729097,1
8.1191811,99.1013498,1
32.5187487,-96.3808167,1
35.7688425,-119.2470536,1
38.6183445,-94.5052305,1
15.4533333,101.0672222,1
48.141,16.4771,1
45.884258,-95.373978,1
5.546182,95.319054,1
50.9519552,3.1409008,1
39.8523159,3.1220273,1
34.3157241,-78.2247211,1
52.3860598,-2.2468958,1
43.0281329,-73.3812231,1
45.5011454,9.2916939,1
36.77778,-121.715,1
44.1245015,-73.1537309,1
41.2411668,-81.5526176,1
37.9774712,-0.6832271,1
-34.4938049,-58.6272715,1
30.7999563,-81.6898261,1
36.2343698,-5.3193375,1
38.1584227,-75.4344727,1
50.904966,-1.403234,1
38.605604,-89.6820368,1
35.30004,-106.5511369,1
32.9786566,-115.530267,1
39.1994923,-89.5339783,1
38.7430645,-94.8255166,1
49.5147432,7.8542782,1
56.9465363,24.1048503,1
56.0312204,14.1549156,1
38.4589432,-90.5365126,1
44.3878547,-68.7997522,1
38.629139,-75.871027,1
37.5588815,23.215624,1
40.9478158,-90.3712395,1
51.0146532,-3.1034462,1
44.151902,-79.868329,1
35.9773805,139.5932055,1
35.483406,-86.4602717,1
39.6535988,-105.1910996,1
47.533229,19.189808,1
41.9257275,-72.9814877,1
20.8650351,-105.4390862,1
32.9531564,-80.8425495,1
30.5693593,-91.09694,1
32.4640245,-86.4596966,1
33.1384488,-96.1108066,1
51.9940875,-0.7345023,1
40.3209984,9.3303647,1
63.9126321,-22.1916474,1
41.4830723,-91.7060015,1
44.8994088,-97.1150732,1
45.954364,-66.645619,1
30.3882613,-95.6963355,1
47.0227111,-91.6707322,1
30.2265949,-93.2173758,1
43.6738995,12.9697052,1
5.555717,-0.196306,1
41.3014415,-83.4735393,1
36.9289502,-93.9277071,1
26.9102778,-101.4222222,1
15.9441104,120.4357631,1
33.8943393,-78.426672,1
45.4646985,-98.4864829,1
19.8336111,-155.1072222,1
42.5459227,-71.9106308,1
-38.3610208,144.8900548,1
47.561485,-52.712675,1
38.9265035,-119.6499162,1
36.22972,-116.76611,1
43.5208302,-88.2289851,1
53.0265029,-2.176636,1
4.15,-73.6333333,1
41.7003231,-86.509462,1
40.4311796,-79.260869,1
42.9205842,-83.0449347,1
26.9177322,-80.7657804,1
51.5741517,0.1838708,1
44.2270075,-71.7478646,1
40.0483744,-86.4691677,1
38.0528884,-81.1039911,1
39.8925466,-85.0416304,1
46.35722,-94.19444,1
23.0058966,120.182022,1
42.8522506,-83.4430002,1
37.0359837,-77.0952433,1
39.5695059,2.649966,1
43.7638476,-93.3290985,1
-34.8833333,-56.1666667,1
42.8179906,-1.644215,1
44.6319369,-88.0392708,1
32.8339546,-109.70758,1
36.9033581,-104.4391532,1
36.1003358,-86.1319341,1
43.7757967,-92.3387786,1
43.0678569,-72.4586995,1
38.2554729,-120.3510307,1
35.0875,-106.3772222,1
34.2284312,-92.0031955,1
-3.7183943,-38.5433948,1
55.8656274,-4.2572227,1
41.530461,-93.955683,5
41.7673105,-75.0562785,1
53.3830548,-1.4647953,1
41.8731532,-72.1214653,1
57.5788751,-152.2318614,1
41.539371,-96.138313,1
33.9371122,-79.1342069,1
-7.481253,110.213799,1
43.1864501,-77.8038972,1
56.0012512,92.8855896,1
47.8033743,-3.2787515,1
33.9320556,-83.7137827,1
34.5827699,-117.409215,1
33.7440023,-90.7248187,1
49.9658372,11.5339306,1
19.2433333,-103.7247222,1
23.1168,-82.388557,1
46.677875,-96.8622001,1
30.4754702,-90.1009108,1
43.7570166,-71.6881337,1
15.6224063,103.4903915,1
52.4829614,-1.893592,1
39.1942237,-84.7243924,1
35.170694,136.881637,1
34.257038,-85.1646726,1
37.5739497,-85.7399606,1
41.895093,15.958209,1
39.0962648,-96.8011298,1
35.1666667,33.3666667,1
37.8609747,-78.2633373,1
-8.11237,-79.030022,1
40.4897871,-81.4456706,1
41.228382,-85.1724726,1
35.042036,-89.6645266,1
31.0896313,-92.7115348,1
61.115141,10.4662777,1
40.1784886,-122.2358302,1
33.3490011,-96.5485991,1
32.1136897,-109.9217343,1
3.333378,101.5827451,2
1.259619,101.213097,1
18.0866265,-67.1457347,1
19.1400064,-96.1155932,1
34.469994,-118.1967418,1
26.2768607,50.1472321,1
39.039722,-120.115833,1
45.705329,9.3804235,1
41.6986111,-93.0469444,1
70.2055556,-148.5116667,1
40.5930556,-96.3872222,1
35.36388,-99.5232572,1
40.7667015,-87.992262,1
40.4589042,-3.4797713,1
-1.4851831,102.4380581,1
31.61259,-111.0459238,1
38.2009055,-84.8732835,1
40.797821,-85.8205411,1
44.566667,-80.933333,1
32.6551798,-79.9403673,1
35.5225125,-109.857338,1
44.975819,-69.551849,1
28.2616788,-81.6184078,1
51.0696063,0.6899602,1
41.24417,-74.55111,1
39.2109464,-86.2437941,1
-27.5860349,153.3072094,1
36.9864336,-86.9472194,1
23.2266877,-106.4076183,1
37.4792672,-82.5187629,1
33.3761673,-110.7537196,1
39.7156186,-82.9529584,1
52.905844,1.09059,1
32.2732024,-89.9859158,1
41.2492279,-78.7994738,1
31.2837867,-90.4684315,1
52.4161198,-4.0837984,1
38.1986435,-92.6387968,1
41.999056,-80.138294,1
42.8230556,-82.4922222,1
45.2206728,-123.0762134,1
36.5245972,-76.1782677,1
38.8922687,-89.4131356,1
29.6635469,-85.3554745,1
37.1243164,-77.2258061,1
43.6629384,-116.6873596,1
32.6789476,-115.4988834,1
41.4568065,-122.8947551,1
39.0417785,-76.0663334,1
39.6548186,-77.5727681,1
35.5322741,-97.9550493,1
38.439949,-105.226097,1
33.0342974,-83.938242,1
41.357254,-88.4211785,1
40.1683333,-97.5866667,1
40.1573169,-76.3069014,1
3.169411,98.4858141,1
42.835767,-80.306847,1
32.87167,-96.14833,1
43.0906318,-73.4987251,1
42.9011708,-78.3886312,1
36.523333,-89.319722,1
38.5717898,-77.7638815,1
30.711029,-94.9329898,1
39.1404477,-121.6169108,1
48.1191353,-96.1811473,1
42.2328518,-76.3424357,1
18.455759,-69.307808,1
32.5437448,-86.2119127,1
-5.7944785,-35.2109531,1
45.5260681,-92.5085348,1
37.1764874,-3.5979291,1
4.333131,113.99486,1
45.716099,-73.660645,1
36.7593036,-79.9903195,1
28.5858412,-80.6543627,1
40.7472566,-88.5147789,1
38.7358933,-85.3799577,1
45.120206,7.815466,1
34.7275844,-84.5088178,1
41.7748155,-74.2982059,1
43.2903771,5.863742,1
32.8118856,34.983731,1
37.3218778,126.8308848,1
37.5176453,-76.9788557,1
50.785996,-0.675879,1
42.7533685,-84.7463757,1
35.271228,-82.441508,1
29.4238472,-95.2441009,1
43.4111941,-70.7425569,1
42.6330703,-88.6437138,1
27.5158689,-97.856109,1
40.2942039,-87.2488988,1
71.2905556,-156.7886111,1
46.294847,7.52927,1
60.60607,21.436855,1
51.4813069,-3.1804979,1
35.4119944,-99.4042592,1
39.5147682,-86.7938968,1
42.6811436,-82.7368616,7
42.1428521,-77.0546903,1
15.7161111,120.9030556,1
35.7406864,-81.563149,1
41.7711633,-81.049819,1
38.8186957,-81.7106851,1
0.908795,108.984596,1
32.2871413,-81.0806665,1
44.07872,-80.1996,1
37.962303,23.915296,1
42.7272032,-92.4668511,1
40.1083158,-104.5199585,1
40.2809335,140.2612578,1
35.0525909,-83.1968173,1
33.545833,-82.316111,1
43.1770206,-73.0570488,1
46.818188,8.227512,1
43.2075,-78.325,1
32.6175626,-116.189739,1
44.2444473,-86.324253,1
-8.558458,125.578151,1
32.7287472,-94.9424379,1
48.3887142,-122.4962752,1
52.3969627,13.0586008,1
35.4461965,-93.7624172,1
39.9956193,-82.6743341,1
44.845779,-93.790009,3
36.8401638,-2.4679217,1
30.8829681,-84.3237944,1
46.7791011,-90.7865723,1
46.4032717,-122.8732732,1
43.0772818,-78.1869623,1
51.3392549,1.2797628,1
40.5509104,14.2429262,1
32.3169316,-111.0349614,1
39.1330967,-88.4719918,1
41.5386878,-75.946588,1
40.7989449,-81.6954067,1
43.0450671,-75.86658,1
34.1458435,-116.9825321,1
36.3433965,-88.8503379,1
36.0970819,-80.4192216,1
40.4797688,-84.628291,1
33.5862149,-86.2860888,1
42.5941998,-85.6372413,1
39.9496287,4.1104449,1
-36.9530211,174.4688092,1
33.1070597,-98.589502,1
33.9842768,-88.488099,1
40.8324211,-115.7631232,1
38.9938808,-105.0569301,1
41.7626037,-70.7217017,2
39.3688731,-107.0328241,1
33.8360034,-79.0478143,1
55.101017,14.708329,1
45.291468,-94.215855,1
42.1956438,-74.1337508,1
35.7901559,-78.2038842,1
-4.538772,120.324997,1
40.5971513,-6.5227749,1
34.5862171,-94.2396554,1
-6.832858,107.9531836,1
50.7327045,7.0963113,1
42.0597047,-93.8802273,1
-26.1116016,-49.8068649,1
44.4584089,-68.9241995,1
31.7891667,34.7591667,1
13.7572111,121.0581111,1
44.6277509,-89.3087256,1
59.7579132,18.7051465,1
46.8068852,-92.2382464,1
43.7241455,-97.388953,1
39.0520169,-82.6365536,1
43.0097027,-85.520024,1
51.6157885,5.5392399,1
34.154444,-109.972778,1
43.0355531,-85.8278002,2
39.4032192,-122.009975,1
35.2468204,-91.7336846,1
51.974932,4.9744262,1
34.9049849,-116.8203127,1
34.4047987,-103.2052272,1
38.403903,-96.1816626,1
43.1706128,-78.6903098,1
44.73525,-92.85265,1
36.7080849,-105.4061159,1
36.114526,-113.240014,1
53.996941,10.781845,1
39.505435,-74.841499,1
